Timestamp,Emotion,Confidence
00-01-52.468,happy,"{'angry': 0.3704398274421692, 'disgust': 1.3591329839357513e-08, 'fear': 0.0025167150888592005, 'happy': 99.62701416015625, 'sad': 1.861249802459497e-05, 'surprise': 4.78545958415566e-09, 'neutral': 6.2550839174946304e-06}"
00-01-52.802,sad,"{'angry': 0.07616422325372696, 'disgust': 1.1118364682261017e-06, 'fear': 1.0978038311004639, 'happy': 0.7148020267486572, 'sad': 57.988101959228516, 'surprise': 0.01045889314264059, 'neutral': 40.1126708984375}"
00-01-53.136,neutral,"{'angry': 5.1568922996521, 'disgust': 8.22530419100076e-05, 'fear': 26.706520080566406, 'happy': 2.0547642707824707, 'sad': 3.1178064346313477, 'surprise': 30.70206069946289, 'neutral': 32.26188278198242}"
00-01-53.469,neutral,"{'angry': 2.5516557693481445, 'disgust': 0.0001002804929157719, 'fear': 12.627405166625977, 'happy': 4.768708229064941, 'sad': 2.3843517303466797, 'surprise': 13.813481330871582, 'neutral': 63.85430145263672}"
00-01-53.803,neutral,"{'angry': 0.30896636843681335, 'disgust': 0.00010585141717456281, 'fear': 22.925914764404297, 'happy': 0.3905794620513916, 'sad': 0.6638000011444092, 'surprise': 2.842103958129883, 'neutral': 72.86852264404297}"
00-01-54.137,neutral,"{'angry': 2.0770583152770996, 'disgust': 3.6700050713989185e-06, 'fear': 0.89628666639328, 'happy': 1.5370597839355469, 'sad': 2.2415249347686768, 'surprise': 0.036095164716243744, 'neutral': 93.21197509765625}"
00-01-54.471,angry,"{'angry': 78.66189575195312, 'disgust': 0.0010503294179216027, 'fear': 3.4244425296783447, 'happy': 2.3044698238372803, 'sad': 5.816999912261963, 'surprise': 0.27908971905708313, 'neutral': 9.512054443359375}"
00-01-54.804,sad,"{'angry': 6.994730472564697, 'disgust': 0.0007623660494573414, 'fear': 17.072795867919922, 'happy': 1.1541739702224731, 'sad': 73.4000244140625, 'surprise': 0.08863156288862228, 'neutral': 1.2888855934143066}"
00-01-55.138,angry,"{'angry': 79.43640899658203, 'disgust': 0.0049767326563596725, 'fear': 4.396599769592285, 'happy': 0.5535063743591309, 'sad': 15.50570011138916, 'surprise': 0.008499287068843842, 'neutral': 0.09430859237909317}"
00-01-55.472,fear,"{'angry': 9.701181411743164, 'disgust': 0.0003853607049677521, 'fear': 66.83824920654297, 'happy': 3.2763216495513916, 'sad': 14.833786964416504, 'surprise': 2.3878180980682373, 'neutral': 2.9622673988342285}"
00-01-55.806,sad,"{'angry': 5.097128391265869, 'disgust': 0.0018009282648563385, 'fear': 24.970521926879883, 'happy': 2.2588613033294678, 'sad': 66.25274658203125, 'surprise': 0.14655567705631256, 'neutral': 1.272389531135559}"
00-01-56.139,angry,"{'angry': 91.85887908935547, 'disgust': 7.19204264285761e-13, 'fear': 0.001209013513289392, 'happy': 8.139890670776367, 'sad': 5.005896355214645e-07, 'surprise': 4.6350837834552294e-08, 'neutral': 1.7591797586646862e-05}"
00-01-56.473,angry,"{'angry': 99.9978256225586, 'disgust': 9.696211832966465e-25, 'fear': 4.5132073864806443e-05, 'happy': 0.0020104129798710346, 'sad': 5.978195716238588e-11, 'surprise': 5.4013717942780204e-08, 'neutral': 0.00011938668467337266}"
00-01-56.807,fear,"{'angry': 0.006989321205765009, 'disgust': 2.1832589425230253e-07, 'fear': 99.21105194091797, 'happy': 0.07372201979160309, 'sad': 0.022364335134625435, 'surprise': 0.6821566224098206, 'neutral': 0.0037081758491694927}"
00-01-57.140,neutral,"{'angry': 0.01256983820348978, 'disgust': 0.0011715444270521402, 'fear': 6.980576038360596, 'happy': 0.005112193059176207, 'sad': 20.254016876220703, 'surprise': 0.25933367013931274, 'neutral': 72.48722076416016}"
00-01-57.474,fear,"{'angry': 0.00026748518575914204, 'disgust': 6.031410093587652e-11, 'fear': 89.54199981689453, 'happy': 1.0047986507415771, 'sad': 2.513777732849121, 'surprise': 0.0086037153378129, 'neutral': 6.930558204650879}"
00-01-57.808,angry,"{'angry': 42.60586929321289, 'disgust': 0.0023696054704487324, 'fear': 25.164091110229492, 'happy': 32.169227600097656, 'sad': 0.05798045173287392, 'surprise': 0.0002442185941617936, 'neutral': 0.0002241883921669796}"
00-01-58.142,angry,"{'angry': 87.0586166381836, 'disgust': 3.4664828945096815e-06, 'fear': 0.7169592976570129, 'happy': 0.20055480301380157, 'sad': 11.827251434326172, 'surprise': 1.6405765563831665e-06, 'neutral': 0.19660989940166473}"
00-01-58.475,sad,"{'angry': 0.010467534884810448, 'disgust': 9.211271329023774e-11, 'fear': 0.27656495571136475, 'happy': 0.03647284954786301, 'sad': 72.4348373413086, 'surprise': 0.002327247289940715, 'neutral': 27.23933982849121}"
00-01-58.809,fear,"{'angry': 8.481101989746094, 'disgust': 0.009687638841569424, 'fear': 74.04312133789062, 'happy': 0.23880034685134888, 'sad': 3.8760292530059814, 'surprise': 7.8438639640808105, 'neutral': 5.507401943206787}"
00-01-59.143,fear,"{'angry': 5.348138332366943, 'disgust': 0.0493224561214447, 'fear': 70.8106918334961, 'happy': 3.91717267036438, 'sad': 17.90920066833496, 'surprise': 0.5679606795310974, 'neutral': 1.3975152969360352}"
00-01-59.477,fear,"{'angry': 3.787083625793457, 'disgust': 0.011686839163303375, 'fear': 76.7803955078125, 'happy': 2.0952541828155518, 'sad': 15.472563743591309, 'surprise': 1.024919033050537, 'neutral': 0.8280906677246094}"
00-01-59.810,fear,"{'angry': 6.162203311920166, 'disgust': 0.16547901928424835, 'fear': 63.66492462158203, 'happy': 0.25129738450050354, 'sad': 29.283470153808594, 'surprise': 0.31426501274108887, 'neutral': 0.15836000442504883}"
00-02-00.144,sad,"{'angry': 5.135846138000488, 'disgust': 0.02740352414548397, 'fear': 34.89533996582031, 'happy': 0.84295654296875, 'sad': 58.396244049072266, 'surprise': 0.5180862545967102, 'neutral': 0.18412810564041138}"
00-02-00.478,sad,"{'angry': 18.660524368286133, 'disgust': 0.1112724244594574, 'fear': 31.411300659179688, 'happy': 3.1860859394073486, 'sad': 46.114810943603516, 'surprise': 0.2315494418144226, 'neutral': 0.2844621241092682}"
00-02-00.812,fear,"{'angry': 0.2953876852989197, 'disgust': 0.0001555349153932184, 'fear': 87.72686004638672, 'happy': 0.5219467878341675, 'sad': 11.295256614685059, 'surprise': 0.13519226014614105, 'neutral': 0.02521539479494095}"
00-02-01.145,fear,"{'angry': 3.6153764724731445, 'disgust': 3.5946879961556988e-06, 'fear': 95.94775390625, 'happy': 0.34635427594184875, 'sad': 0.029798228293657303, 'surprise': 0.06064143031835556, 'neutral': 6.620922067668289e-05}"
00-02-01.479,happy,"{'angry': 9.409899526247045e-09, 'disgust': 1.832837761116267e-21, 'fear': 1.6220392948717785e-14, 'happy': 100.0, 'sad': 7.427541390825354e-07, 'surprise': 3.6794624846526626e-17, 'neutral': 1.4627380795322054e-13}"
00-02-01.813,angry,"{'angry': 85.16300964355469, 'disgust': 9.129765086296482e-13, 'fear': 1.5103565454483032, 'happy': 13.326565742492676, 'sad': 1.8042281908492441e-06, 'surprise': 5.638326911139302e-05, 'neutral': 1.3626742656924762e-05}"
00-02-02.146,fear,"{'angry': 5.3926825523376465, 'disgust': 8.8499518824392e-10, 'fear': 59.86669158935547, 'happy': 9.100722312927246, 'sad': 0.03551995009183884, 'surprise': 25.599102020263672, 'neutral': 0.005283791106194258}"
00-02-02.480,happy,"{'angry': 7.653150532860309e-05, 'disgust': 6.561858695297573e-12, 'fear': 5.585771560668945, 'happy': 77.19490814208984, 'sad': 0.0008859403315000236, 'surprise': 0.5263074636459351, 'neutral': 16.692049026489258}"
00-02-02.814,happy,"{'angry': 0.39288944005966187, 'disgust': 2.873059845587278e-10, 'fear': 0.9846639633178711, 'happy': 69.96561431884766, 'sad': 0.3595462739467621, 'surprise': 0.0024791609030216932, 'neutral': 28.294801712036133}"
00-02-03.148,happy,"{'angry': 0.6148635745048523, 'disgust': 1.070539351610833e-10, 'fear': 0.5035889148712158, 'happy': 96.56387329101562, 'sad': 0.04045550897717476, 'surprise': 0.01157405786216259, 'neutral': 2.265641927719116}"
00-02-03.481,neutral,"{'angry': 0.23430503904819489, 'disgust': 1.693044941930566e-05, 'fear': 13.604137420654297, 'happy': 12.41039752960205, 'sad': 21.783199310302734, 'surprise': 1.305539608001709, 'neutral': 50.662410736083984}"
00-02-04.483,sad,"{'angry': 0.9083216786384583, 'disgust': 0.2646218538284302, 'fear': 2.8379199504852295, 'happy': 14.432098388671875, 'sad': 69.37818908691406, 'surprise': 2.211482524871826, 'neutral': 9.967369079589844}"
00-02-04.816,sad,"{'angry': 0.006481714081019163, 'disgust': 9.899884753394872e-05, 'fear': 0.10898575186729431, 'happy': 1.982531189918518, 'sad': 95.1421127319336, 'surprise': 0.007619509939104319, 'neutral': 2.7521743774414062}"
00-02-05.150,sad,"{'angry': 0.09867234528064728, 'disgust': 7.3756636993493885e-06, 'fear': 2.611009359359741, 'happy': 0.5428071618080139, 'sad': 96.3555908203125, 'surprise': 0.36779943108558655, 'neutral': 0.024108856916427612}"
00-02-05.484,sad,"{'angry': 0.08873641490936279, 'disgust': 1.869373591034673e-05, 'fear': 0.5437918305397034, 'happy': 0.5020332932472229, 'sad': 98.1025390625, 'surprise': 0.7242255210876465, 'neutral': 0.038661789149045944}"
00-02-05.818,angry,"{'angry': 81.30451202392578, 'disgust': 0.055086806416511536, 'fear': 4.352960586547852, 'happy': 1.8123375177383423, 'sad': 11.715404510498047, 'surprise': 0.021959273144602776, 'neutral': 0.7377374172210693}"
00-02-06.151,angry,"{'angry': 93.98291015625, 'disgust': 0.07205606997013092, 'fear': 1.950429916381836, 'happy': 0.7860574722290039, 'sad': 2.550483226776123, 'surprise': 0.014120295643806458, 'neutral': 0.6439369916915894}"
00-02-06.485,sad,"{'angry': 18.00531768798828, 'disgust': 0.0032180361449718475, 'fear': 30.06035804748535, 'happy': 3.960740089416504, 'sad': 44.985252380371094, 'surprise': 0.5059007406234741, 'neutral': 2.479213237762451}"
00-02-06.819,fear,"{'angry': 8.757661819458008, 'disgust': 0.000855404359754175, 'fear': 41.662513732910156, 'happy': 37.53008270263672, 'sad': 11.807372093200684, 'surprise': 0.03296599164605141, 'neutral': 0.20855575799942017}"
00-02-07.152,happy,"{'angry': 22.41411018371582, 'disgust': 0.004412638023495674, 'fear': 30.838762283325195, 'happy': 34.075862884521484, 'sad': 12.460182189941406, 'surprise': 0.0028834433760493994, 'neutral': 0.2037971168756485}"
00-02-07.486,sad,"{'angry': 6.306789398193359, 'disgust': 0.004357201047241688, 'fear': 6.742273807525635, 'happy': 7.281909465789795, 'sad': 65.61527252197266, 'surprise': 0.03410374000668526, 'neutral': 14.015289306640625}"
00-02-07.820,sad,"{'angry': 2.2412145137786865, 'disgust': 0.0004190921026747674, 'fear': 1.4065536260604858, 'happy': 2.7768123149871826, 'sad': 62.37851333618164, 'surprise': 0.11868565529584885, 'neutral': 31.077804565429688}"
00-02-08.154,neutral,"{'angry': 0.07885076105594635, 'disgust': 1.1434232192186755e-06, 'fear': 0.2659793794155121, 'happy': 0.6107499599456787, 'sad': 41.52359390258789, 'surprise': 0.1136588603258133, 'neutral': 57.40716552734375}"
00-02-08.487,sad,"{'angry': 1.0861011743545532, 'disgust': 7.338551222346723e-05, 'fear': 2.8562021255493164, 'happy': 29.239368438720703, 'sad': 65.32305908203125, 'surprise': 0.001121015753597021, 'neutral': 1.4940766096115112}"
00-02-08.821,sad,"{'angry': 0.038775451481342316, 'disgust': 5.5478858485003e-07, 'fear': 0.23648935556411743, 'happy': 21.62881088256836, 'sad': 78.0818099975586, 'surprise': 1.4745969565410633e-05, 'neutral': 0.014103787019848824}"
00-02-09.155,sad,"{'angry': 0.6334111094474792, 'disgust': 5.456010330817662e-05, 'fear': 5.5581560134887695, 'happy': 34.95768356323242, 'sad': 55.70863342285156, 'surprise': 0.0035569157917052507, 'neutral': 3.138495922088623}"
00-02-09.489,sad,"{'angry': 0.06542816013097763, 'disgust': 4.5619108846040035e-07, 'fear': 1.353224754333496, 'happy': 44.8669548034668, 'sad': 53.68842315673828, 'surprise': 0.00012495317787397653, 'neutral': 0.02584325335919857}"
00-02-09.822,sad,"{'angry': 0.10185730457305908, 'disgust': 2.1183129206292506e-07, 'fear': 1.4034415483474731, 'happy': 0.05908365175127983, 'sad': 85.28876495361328, 'surprise': 0.0021867603063583374, 'neutral': 13.144670486450195}"
00-02-10.156,neutral,"{'angry': 1.765681736287661e-05, 'disgust': 1.502858254509576e-11, 'fear': 0.0294334813952446, 'happy': 5.716242790222168, 'sad': 3.0135045051574707, 'surprise': 0.027253935113549232, 'neutral': 91.21354675292969}"
00-02-10.490,sad,"{'angry': 0.0030661546625196934, 'disgust': 5.064928476627983e-09, 'fear': 0.22065985202789307, 'happy': 0.03460412099957466, 'sad': 67.3362808227539, 'surprise': 0.00025708661996759474, 'neutral': 32.40513229370117}"
00-02-10.824,sad,"{'angry': 0.1384633183479309, 'disgust': 4.392334460590064e-07, 'fear': 4.681741237640381, 'happy': 0.009978166781365871, 'sad': 89.48065948486328, 'surprise': 0.06906110048294067, 'neutral': 5.62009334564209}"
00-02-11.157,sad,"{'angry': 0.034208573400974274, 'disgust': 1.9812068430269392e-08, 'fear': 4.53756046295166, 'happy': 0.03308563679456711, 'sad': 85.0925064086914, 'surprise': 9.294827461242676, 'neutral': 1.0078125}"
00-02-11.491,sad,"{'angry': 0.03558192774653435, 'disgust': 2.4989694757948655e-09, 'fear': 0.599852979183197, 'happy': 0.4226415157318115, 'sad': 98.6737289428711, 'surprise': 0.2670525908470154, 'neutral': 0.001138051738962531}"
00-02-11.825,surprise,"{'angry': 0.21275371313095093, 'disgust': 1.4565982864311877e-09, 'fear': 13.666805267333984, 'happy': 0.050236981362104416, 'sad': 2.064891815185547, 'surprise': 84.00496673583984, 'neutral': 0.0003430386132095009}"
00-02-12.158,sad,"{'angry': 0.13445182144641876, 'disgust': 7.80249997944793e-09, 'fear': 1.4823824167251587, 'happy': 0.03173285722732544, 'sad': 98.32715606689453, 'surprise': 0.02311720699071884, 'neutral': 0.001167659880593419}"
00-02-12.492,fear,"{'angry': 0.2710377275943756, 'disgust': 8.497509895732946e-08, 'fear': 63.90302658081055, 'happy': 21.63286781311035, 'sad': 9.137359619140625, 'surprise': 0.8878695964813232, 'neutral': 4.1678290367126465}"
00-02-12.826,fear,"{'angry': 1.8673019409179688, 'disgust': 8.450195309706032e-05, 'fear': 95.746337890625, 'happy': 0.1109517514705658, 'sad': 2.2230043411254883, 'surprise': 0.04671325907111168, 'neutral': 0.005609200336039066}"
00-02-13.160,fear,"{'angry': 0.1816890835762024, 'disgust': 6.956044558137364e-07, 'fear': 99.4474868774414, 'happy': 0.07487159967422485, 'sad': 0.20497050881385803, 'surprise': 0.09053771942853928, 'neutral': 0.0004541819216683507}"
00-02-13.493,sad,"{'angry': 8.303236961364746, 'disgust': 3.310767493491795e-10, 'fear': 3.679865598678589, 'happy': 2.5790469646453857, 'sad': 81.31668853759766, 'surprise': 4.119405269622803, 'neutral': 0.0017600377323105931}"
00-02-13.827,surprise,"{'angry': 0.0005474888603202999, 'disgust': 3.3986326682225497e-15, 'fear': 9.076627731323242, 'happy': 0.0006471279775723815, 'sad': 0.9856642484664917, 'surprise': 89.93643188476562, 'neutral': 7.763518078718334e-05}"
00-02-14.161,surprise,"{'angry': 0.0014818223426118493, 'disgust': 2.8860087605310503e-13, 'fear': 22.701805114746094, 'happy': 0.008901200257241726, 'sad': 1.6526447534561157, 'surprise': 75.63462829589844, 'neutral': 0.0005397776840254664}"
00-02-14.495,fear,"{'angry': 0.07991115003824234, 'disgust': 5.1623931796029865e-09, 'fear': 61.99513244628906, 'happy': 0.13533355295658112, 'sad': 13.937614440917969, 'surprise': 23.8470458984375, 'neutral': 0.0049645742401480675}"
00-02-14.828,fear,"{'angry': 0.0197030957788229, 'disgust': 8.031859621837611e-10, 'fear': 62.864707946777344, 'happy': 0.2329055219888687, 'sad': 6.775557041168213, 'surprise': 30.105737686157227, 'neutral': 0.0013874596916139126}"
00-02-15.162,fear,"{'angry': 0.04713200777769089, 'disgust': 3.3598841486792708e-09, 'fear': 64.05164337158203, 'happy': 0.07488763332366943, 'sad': 7.723215103149414, 'surprise': 28.099178314208984, 'neutral': 0.003945460077375174}"
00-02-15.496,sad,"{'angry': 0.0013847113586962223, 'disgust': 7.102775612111145e-08, 'fear': 0.04925691336393356, 'happy': 0.0163166131824255, 'sad': 98.95941162109375, 'surprise': 3.167040631524287e-05, 'neutral': 0.9736021161079407}"
00-02-15.830,sad,"{'angry': 0.037479255348443985, 'disgust': 1.0323098649678286e-05, 'fear': 0.5962698459625244, 'happy': 0.05417923629283905, 'sad': 98.83169555664062, 'surprise': 0.00047055218601599336, 'neutral': 0.47989916801452637}"
00-02-16.163,sad,"{'angry': 2.4041216373443604, 'disgust': 0.009658175520598888, 'fear': 19.239898681640625, 'happy': 0.3160795569419861, 'sad': 76.63948822021484, 'surprise': 0.025450807064771652, 'neutral': 1.3653054237365723}"
00-02-16.497,sad,"{'angry': 1.0306193828582764, 'disgust': 0.00902341865003109, 'fear': 26.309650421142578, 'happy': 0.05194917693734169, 'sad': 72.4477767944336, 'surprise': 0.014867314137518406, 'neutral': 0.13611677289009094}"
00-02-16.831,fear,"{'angry': 11.469024658203125, 'disgust': 0.4513707458972931, 'fear': 80.44942474365234, 'happy': 0.6772333383560181, 'sad': 5.3616414070129395, 'surprise': 1.3282701969146729, 'neutral': 0.26303672790527344}"
00-02-17.164,fear,"{'angry': 4.454766750335693, 'disgust': 0.033107928931713104, 'fear': 54.17979049682617, 'happy': 0.5040531754493713, 'sad': 39.82332992553711, 'surprise': 0.10534022748470306, 'neutral': 0.8996136784553528}"
00-02-17.498,fear,"{'angry': 34.2481689453125, 'disgust': 0.2766410708427429, 'fear': 52.18559646606445, 'happy': 0.22521750628948212, 'sad': 11.672820091247559, 'surprise': 1.0302752256393433, 'neutral': 0.3612854778766632}"
00-02-17.832,sad,"{'angry': 23.624704360961914, 'disgust': 0.003841978497803211, 'fear': 1.154533863067627, 'happy': 0.029683755710721016, 'sad': 74.8147964477539, 'surprise': 0.0010899826884269714, 'neutral': 0.3713535964488983}"
00-02-18.166,fear,"{'angry': 0.03301375359296799, 'disgust': 3.063356359689351e-07, 'fear': 90.90989685058594, 'happy': 3.5247690677642822, 'sad': 2.559190034866333, 'surprise': 2.920258045196533, 'neutral': 0.05286798253655434}"
00-02-18.499,sad,"{'angry': 26.790624618530273, 'disgust': 0.0009277497883886099, 'fear': 12.004305839538574, 'happy': 1.6639593839645386, 'sad': 59.38813400268555, 'surprise': 0.047641102224588394, 'neutral': 0.1044115275144577}"
00-02-18.833,happy,"{'angry': 0.08574343472719193, 'disgust': 1.1915839870368927e-08, 'fear': 0.020721513777971268, 'happy': 99.81623840332031, 'sad': 0.07698466628789902, 'surprise': 4.078155143361073e-06, 'neutral': 0.0002990307693835348}"
00-02-19.167,neutral,"{'angry': 0.00014212932728696615, 'disgust': 3.674126534426985e-15, 'fear': 2.524256706237793e-05, 'happy': 1.0776828275993466e-05, 'sad': 22.002822875976562, 'surprise': 9.744077766882242e-10, 'neutral': 77.99700164794922}"
00-02-19.501,sad,"{'angry': 0.002762623131275177, 'disgust': 3.618597474996932e-07, 'fear': 0.09212236106395721, 'happy': 0.030564770102500916, 'sad': 99.87174224853516, 'surprise': 1.4272794714997872e-06, 'neutral': 0.0028029668610543013}"
00-02-19.834,sad,"{'angry': 0.001098331529647112, 'disgust': 1.2557246975575254e-07, 'fear': 28.791501998901367, 'happy': 4.999338125344366e-05, 'sad': 64.90644073486328, 'surprise': 5.104202136863023e-05, 'neutral': 6.300861835479736}"
00-02-20.168,sad,"{'angry': 0.2714477479457855, 'disgust': 0.0008238977170549333, 'fear': 0.7728705406188965, 'happy': 0.2739589810371399, 'sad': 85.00498962402344, 'surprise': 4.566563438856974e-05, 'neutral': 13.675862312316895}"
00-02-20.502,sad,"{'angry': 0.04026404395699501, 'disgust': 3.0023329600226134e-05, 'fear': 0.5448696613311768, 'happy': 0.303108811378479, 'sad': 98.7231674194336, 'surprise': 4.06918152293656e-05, 'neutral': 0.38851669430732727}"
00-02-20.836,angry,"{'angry': 75.30583953857422, 'disgust': 0.543612539768219, 'fear': 14.043949127197266, 'happy': 1.4931459426879883, 'sad': 7.197941780090332, 'surprise': 0.4715467691421509, 'neutral': 0.9439721703529358}"
00-02-21.169,neutral,"{'angry': 0.0033789060544222593, 'disgust': 3.8582280126320256e-07, 'fear': 0.29270750284194946, 'happy': 0.08979565650224686, 'sad': 0.6487604975700378, 'surprise': 0.05170376971364021, 'neutral': 98.91365814208984}"
00-02-21.503,sad,"{'angry': 0.034331705421209335, 'disgust': 1.3884331337976619e-06, 'fear': 1.0847415924072266, 'happy': 23.367382049560547, 'sad': 67.9187240600586, 'surprise': 0.004759571049362421, 'neutral': 7.590055465698242}"
00-02-21.837,sad,"{'angry': 0.17190834879875183, 'disgust': 2.070609752991004e-06, 'fear': 0.28385961055755615, 'happy': 3.1701416969299316, 'sad': 96.02105712890625, 'surprise': 0.0018347183940932155, 'neutral': 0.3511960506439209}"
00-02-22.170,sad,"{'angry': 0.1046852171421051, 'disgust': 3.326367504996597e-06, 'fear': 1.0998306274414062, 'happy': 5.820535182952881, 'sad': 89.08255767822266, 'surprise': 0.00778713496401906, 'neutral': 3.8845996856689453}"
00-02-22.504,sad,"{'angry': 0.0352947860956192, 'disgust': 4.269886630936526e-06, 'fear': 0.3080975413322449, 'happy': 0.9670328497886658, 'sad': 98.65884399414062, 'surprise': 7.5533948802331e-06, 'neutral': 0.030723856762051582}"
00-02-22.838,sad,"{'angry': 0.0025892695412039757, 'disgust': 4.0312371218931276e-09, 'fear': 0.23963762819766998, 'happy': 0.060712505131959915, 'sad': 77.94677734375, 'surprise': 0.02353411354124546, 'neutral': 21.72675323486328}"
00-02-23.172,neutral,"{'angry': 0.21406354010105133, 'disgust': 5.6207598390756175e-05, 'fear': 7.144356727600098, 'happy': 0.465054452419281, 'sad': 20.780208587646484, 'surprise': 1.1546345949172974, 'neutral': 70.24163055419922}"
00-02-23.505,happy,"{'angry': 0.15766750276088715, 'disgust': 0.00014636605919804424, 'fear': 0.03422949090600014, 'happy': 91.78217315673828, 'sad': 1.093584418296814, 'surprise': 0.00924750231206417, 'neutral': 6.922952651977539}"
00-02-23.839,happy,"{'angry': 0.09060543775558472, 'disgust': 9.729302696825926e-09, 'fear': 9.762549598235637e-05, 'happy': 84.8560562133789, 'sad': 6.795201301574707, 'surprise': 0.000552506186068058, 'neutral': 8.257487297058105}"
00-02-24.173,neutral,"{'angry': 0.008615868166089058, 'disgust': 5.572150030275225e-07, 'fear': 0.6299386024475098, 'happy': 0.3833245635032654, 'sad': 4.079705238342285, 'surprise': 0.9792664051055908, 'neutral': 93.91915130615234}"
00-02-24.507,sad,"{'angry': 0.05906199291348457, 'disgust': 1.0129211659659632e-05, 'fear': 4.59373140335083, 'happy': 1.3005741834640503, 'sad': 49.969173431396484, 'surprise': 1.0832972526550293, 'neutral': 42.99415588378906}"
00-02-24.840,sad,"{'angry': 0.0756843313574791, 'disgust': 1.3508012841612071e-07, 'fear': 0.01431225799024105, 'happy': 0.09341570734977722, 'sad': 94.70658111572266, 'surprise': 0.00032546394504606724, 'neutral': 5.10968542098999}"
00-02-25.174,sad,"{'angry': 0.005156572442501783, 'disgust': 4.0956283555715345e-06, 'fear': 0.016816025599837303, 'happy': 0.10366728901863098, 'sad': 99.48696899414062, 'surprise': 1.4433139767788816e-06, 'neutral': 0.38738247752189636}"
00-02-25.508,sad,"{'angry': 0.00086264091078192, 'disgust': 5.180252315994949e-08, 'fear': 0.002240183064714074, 'happy': 0.8569533228874207, 'sad': 97.53787231445312, 'surprise': 0.0002968862827401608, 'neutral': 1.6017770767211914}"
00-02-25.842,happy,"{'angry': 0.0898517295718193, 'disgust': 0.0003235351468902081, 'fear': 8.070379408309236e-05, 'happy': 98.73856353759766, 'sad': 0.8223921060562134, 'surprise': 0.0013750919606536627, 'neutral': 0.34742018580436707}"
00-02-26.175,happy,"{'angry': 0.009925068356096745, 'disgust': 7.183358075035784e-11, 'fear': 2.611132643437486e-09, 'happy': 99.98937225341797, 'sad': 0.0005543340230360627, 'surprise': 0.0001511378795839846, 'neutral': 7.111165814421838e-06}"
00-02-26.509,sad,"{'angry': 0.19099439680576324, 'disgust': 0.016925999894738197, 'fear': 0.4501514136791229, 'happy': 40.437068939208984, 'sad': 58.894752502441406, 'surprise': 7.800320531714533e-07, 'neutral': 0.0101125193759799}"
00-02-26.843,neutral,"{'angry': 0.004711817018687725, 'disgust': 9.717032734002373e-10, 'fear': 4.365139961242676, 'happy': 6.887449264526367, 'sad': 41.44113540649414, 'surprise': 0.3183653950691223, 'neutral': 46.98320770263672}"
00-02-27.176,happy,"{'angry': 20.517229080200195, 'disgust': 0.0016077483305707574, 'fear': 1.401597023010254, 'happy': 72.3867416381836, 'sad': 1.076202154159546, 'surprise': 0.07183074206113815, 'neutral': 4.54479455947876}"
00-02-27.510,neutral,"{'angry': 17.665599822998047, 'disgust': 5.682107439497486e-05, 'fear': 0.7236088514328003, 'happy': 4.287461280822754, 'sad': 8.874302864074707, 'surprise': 0.06856385618448257, 'neutral': 68.38040161132812}"
00-02-27.844,happy,"{'angry': 3.591193199157715, 'disgust': 1.801603161766252e-06, 'fear': 0.2890463173389435, 'happy': 74.2737808227539, 'sad': 3.815260410308838, 'surprise': 1.036909818649292, 'neutral': 16.993799209594727}"
00-02-28.178,angry,"{'angry': 43.89427947998047, 'disgust': 1.3558006685343571e-05, 'fear': 0.3115360140800476, 'happy': 1.2002143859863281, 'sad': 20.122819900512695, 'surprise': 0.03159530833363533, 'neutral': 34.43954086303711}"
00-02-28.511,angry,"{'angry': 83.09986877441406, 'disgust': 0.00010269285121466964, 'fear': 0.7610175013542175, 'happy': 0.12176641076803207, 'sad': 10.684853553771973, 'surprise': 0.004425593186169863, 'neutral': 5.327972888946533}"
00-02-28.845,angry,"{'angry': 90.66856384277344, 'disgust': 0.0003110568504780531, 'fear': 1.5726362466812134, 'happy': 0.3057982325553894, 'sad': 5.391950607299805, 'surprise': 0.04747480899095535, 'neutral': 2.013270139694214}"
00-02-29.179,angry,"{'angry': 83.40763092041016, 'disgust': 0.0009368666214868426, 'fear': 2.275491952896118, 'happy': 0.5366405844688416, 'sad': 8.946648597717285, 'surprise': 0.035927847027778625, 'neutral': 4.7967329025268555}"
00-02-29.513,angry,"{'angry': 56.999664306640625, 'disgust': 0.0008205309277400374, 'fear': 2.908547878265381, 'happy': 1.3065893650054932, 'sad': 29.427507400512695, 'surprise': 0.040618475526571274, 'neutral': 9.316248893737793}"
00-02-29.846,angry,"{'angry': 46.0648307800293, 'disgust': 0.003740703221410513, 'fear': 2.943528890609741, 'happy': 0.14440329372882843, 'sad': 37.622982025146484, 'surprise': 0.007795968092978001, 'neutral': 13.212722778320312}"
00-02-30.180,angry,"{'angry': 73.1137466430664, 'disgust': 0.0004040549974888563, 'fear': 12.869443893432617, 'happy': 1.4258520603179932, 'sad': 5.398080825805664, 'surprise': 4.318716526031494, 'neutral': 2.873753070831299}"
00-02-30.514,angry,"{'angry': 94.80536651611328, 'disgust': 0.000366829102858901, 'fear': 0.384952187538147, 'happy': 0.7095661759376526, 'sad': 3.1756997108459473, 'surprise': 0.004631698131561279, 'neutral': 0.9194166660308838}"
00-02-30.848,angry,"{'angry': 92.11608123779297, 'disgust': 0.00010836456203833222, 'fear': 0.15734370052814484, 'happy': 0.03707501292228699, 'sad': 3.2968218326568604, 'surprise': 0.007430506404489279, 'neutral': 4.385141849517822}"
